form	lemma	POS	morph
པ་	པ་	PART
སྡོང་པོ་	སྡོང་པོ་	NOUN
བཀོད་པ་	བཀོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
བདག་	བདག་	PRON
དང་	དང་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
རྣམས་	རྣམས་	DET
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
རབ་གནས་	རབ་གནས་	NOUN
ཤིང་	ཅིང་	PART
། །		PUNCT
མི་	མི་	PART
གནས་	གནས་	NOUN
ལེན་པ་	ལེན་པ་	VERB
མེད་པ་	མེད་པ་	VERB
དེ་	སྟེ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
གཟུགས་	གཟུགས་	NOUN
དང་	དང་	NO_POS
ཚོར་བ་	ཚོར་བ་	VERB
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཤེ་	ཤེ་	VERB
དང་སེམས་པ་	དང་སེམས་པ་	NO_POS
དག་	དག་	DET
།		PUNCT
གྲངས་མེད་	གྲངས་མེད་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
རྣམས་	རྣམས་	DET
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཐུབ་པ་	ཐུབ་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
དྲི་མ་	དྲི་མ་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
འཇིག་ཚོགས་	འཇིག་ཚོགས་	NO_POS
ལ་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ནི་	ནི་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
གདུང་	གདུང་	NOUN
ངོ་	གོ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
སྐམས་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
མི་	མི་	PART
སྐྱེ་	སྐྱེ་	NOUN
འི་	གི་	PART
།		PUNCT
འདམ་	འདམ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ར་	ལ་	PART
།		PUNCT
འདུས་མ་བྱས་	འདུས་མ་བྱས་	NO_POS
མངོན་དུ་	མངོན་དུ་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
བླ་	བླ་	NOUN
ན་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
མི་	མི་	PART
སྐྱེ་	སྐྱེ་	NOUN
འི་	གི་	PART
།		PUNCT
འཇིག་ཚོགས་	འཇིག་ཚོགས་	NO_POS
ལ་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
རི་བོ་	རི་བོ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ལ་	PART
བླ་	བླ་	NOUN
ན་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
ཉོན་མོངས་པ་	ཉོན་མོངས་པ་	NOUN
ནི་	ནི་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
གདུང་	གདུང་	NOUN
ངོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ལ་	ལ་	PART
།		PUNCT
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
ཞགས་པ་	ཞགས་པ་	NOUN
འི་	གི་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
གི་	གི་	PART
སྐབས་	སྐབས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
འདི་ལྟར་	འདི་ལྟར་	NO_POS
གཏི་མུག་	གཏི་མུག་	NOUN
ནི་	ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
མི་	མི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
ཁོངས་	ཁོངས་	NOUN
སུ་	ལ་	PART
འདུས་པ་	འདུས་པ་	VERB
ས་	གིས་	PART
སྤང་བླང་	སྤང་བླང་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
ནི་	ནི་	NO_POS
སྐུ་	སྐུ་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
རིགས་	རིགས་	NOUN
སོ་	གོ་	PART
། །		PUNCT
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ལས་མ་	ལས་མ་	NO_POS
གཡོ་	གཡོ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
གདུག་པ་	གདུག་པ་	ADJ
འདུལ་བ་	འདུལ་བ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
སོ་	གོ་	PART
། །		PUNCT
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
མཉམ་པ་ཉིད་	མཉམ་པ་ཉིད་	NOUN
ལ་	ལ་	PART
སྲན་	སྲན་	NO_POS
ཚུགས་པ་	ཚུགས་པ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
རིགས་	རིགས་	NOUN
སོ་	གོ་	PART
། །		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཐམས་	ཐམས་	VERB
ལ་	ལ་	PART
མངའ་	མངའ་	VERB
བརྙེས་པ་	བརྙེས་པ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
སོ་	གོ་	PART
། །		PUNCT
ཕྲག་དོག་	ཕྲག་དོག་	NOUN
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་ལ་	ལ་ལ་	PRON
ས་	གིས་	PART
དགེ་སྡིག་	དགེ་སྡིག་	NOUN
ཡོད་	ཡོད་	VERB
ཕྱི་	ཕྱི་	OTHER
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རིགས་	རིགས་	NOUN
སོ་	གོ་	PART
"།

།"		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འདུས་པ་	འདུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
ཀྱི་	གི་	PART
གཏི་མུག་	གཏི་མུག་	NOUN
ཉིད་	ཉིད་	DET
བསྟན་པ་	བསྟན་པ་	VERB
། །		PUNCT
བླུན་པ་	བླུན་པ་	NO_POS
ས་	གིས་	PART
བཅིངས་པ་	བཅིངས་པ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཚོར་བ་	ཚོར་བ་	VERB
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
མྱོས་	མྱོས་	NO_POS
བསྟན་པ་	བསྟན་པ་	VERB
། །		PUNCT
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
གྱི་	གི་	PART
ནི་	ནི་	NO_POS
ངོ་བོ་	ངོ་བོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
བདག་ཉིད་	བདག་ཉིད་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
ཆགས་པ་	ཆགས་པ་	VERB
འི་	གི་	PART
མཚན་	མཚན་	NOUN
། །		PUNCT
འདུ་བྱེད་	འདུ་བྱེད་	NOUN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
ཕྲག་དོག་	ཕྲག་དོག་	NOUN
སྟེ་	སྟེ་	PART
། །		PUNCT
རྩེ་གཅིག་	རྩེ་གཅིག་	ADJ
བདག་ཉིད་	བདག་ཉིད་	NOUN
བསྟོད་པ་	བསྟོད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
ཞེ་	ཅེས་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
དང་	དང་	NO_POS
འབྲས་བུ་	འབྲས་བུ་	NOUN
ར་	ལ་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གྲག་	གྲག་	VERB
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
ལྔ་	ལྔ་	NUM
ཡི་	གི་	PART
རིགས་	རིགས་	NOUN
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
རིན་ཅེན་	རིན་ཅེན་	NO_POS
སེམས་ལས་	སེམས་ལས་	NOUN
ཕྱི་	ཕྱི་	OTHER
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མེད་	མེད་	VERB
ཀྱང་	ཀྱང་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
རྣམས་	རྣམས་	DET
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
སུ་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ཇི་ལྟ་		
ཡིན་	ཡིན་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཡེ་ནས་	ཡེ་ནས་	NO_POS
དག་	དག་	DET
ཅིང་	ཅིང་	PART
དྲི་མ་	དྲི་མ་	NOUN
མེད་	མེད་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
གློ་བུ་	གློ་བུ་	OTHER
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཏགས་པ་	བཏགས་པ་	VERB
ས་	གིས་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
སྤགས་པ་	སྤགས་པ་	NO_POS
ས་	གིས་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
དང་	དང་	NO_POS
བདེ་སྡུག་	བདེ་སྡུག་	OTHER
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
སུ་	ལ་	PART
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ལ་	ལ་	PART
ནུས་པ་	ནུས་པ་	VERB
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
བཞག་པ་	བཞག་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཐམས་ཅད་པ་	ཐམས་ཅད་པ་	DET
སྟེ་	སྟེ་	PART
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
།		PUNCT
ལང་ཀ་	ལང་ཀ་	PROPN
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
སྲིད་པ་	སྲིད་པ་	VERB
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བྱང་བ་	བྱང་བ་	VERB
འི་	གི་	PART
གཞི་མ་	གཞི་མ་	OTHER
འང་	ཀྱང་	PART
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
སྣང་	སྣང་	VERB
དུས་	དུས་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
རྟེན་བྱེད་	རྟེན་བྱེད་	NO_POS
ཅིང་	ཅིང་	PART
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
བཞིན་	བཞིན་	NOUN
ཡོད་	ཡོད་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ཀྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ར་	ལ་	PART
མིང་	མིང་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀུན་	ཀུན་	DET
བརྟེན་	བརྟེན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཉོན་ཡིད་	ཉོན་ཡིད་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཡིད་ཤེས་	ཡིད་ཤེས་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྒོ་	སྒོ་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
བརྟེན་	བརྟེན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
མདོ་	མདོ་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ལ་ལ་	ལ་ལ་	PRON
ར་	ལ་	PART
སྦྱངས་	སྦྱངས་	VERB
ཤིང་གནས་	ཤིང་གནས་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྔ་	ལྔ་	NUM
ར་	ལ་	PART
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ཆོས་དབྱིངས་	ཆོས་དབྱིངས་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སུ་	ལ་	PART
གནས་	གནས་	NOUN
གྱུར་	གྱུར་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
འི་	གི་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
མེ་ལོང་	མེ་ལོང་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
།		PUNCT
ཉོན་ཡིད་	ཉོན་ཡིད་	NO_POS
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
།		PUNCT
ཡིད་ཤེས་	ཡིད་ཤེས་	NO_POS
མཉམ་པ་ཉིད་	མཉམ་པ་ཉིད་	NOUN
།		PUNCT
སྒོ་	སྒོ་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
བྱ་བ་	བྱ་བ་	VERB
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སུ་	ལ་	PART
གནས་	གནས་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
གཟུགས་	གཟུགས་	NOUN
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
།		PUNCT
ཚོར་བ་	ཚོར་བ་	VERB
རིན་འབྱུང་	རིན་འབྱུང་	OTHER
།		PUNCT
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
སྣང་	སྣང་	VERB
མཐའ་	མཐའ་	NOUN
།		PUNCT
འདུ་བྱེད་	འདུ་བྱེད་	NOUN
དོན་གྲུབ་	དོན་གྲུབ་	PROPN
།		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
ཕུང་པོ་	ཕུང་པོ་	NOUN
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
ར་	ལ་	PART
གནས་	གནས་	NOUN
གྱུར་	གྱུར་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ས་	ས་	ADP
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
སྤྱན་	སྤྱན་	NOUN
།		PUNCT
ཆུ་	ཆུ་	NOUN
མཱ་	མཱ་	NO_POS
མ་	མ་	PART
ཀཱི་		NON_WORD
།		PUNCT
མེ་	མེ་	NOUN
གོ་	གོ་	NOUN
དཀར་མོ་	དཀར་མོ་	ADJ
།		PUNCT
རླུང་	རླུང་	NOUN
དམ་ཚིག་	དམ་ཚིག་	NOUN
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
དབྱིངས་	དབྱིངས་	NOUN
ཀྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
མ་	མ་	NOUN
གནས་	གནས་	NOUN
གྱུར་	གྱུར་	VERB
ལ་	ལ་	PART
།		PUNCT
དབང་པོ་	དབང་པོ་	NOUN
དང་	དང་	NO_POS
ཡུལ་	ཡུལ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
དང་སེམས་	དང་སེམས་	NO_POS
མ་	མ་	PART
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ར་	ལ་	PART
གནས་	གནས་	NOUN
གྱུར་	གྱུར་	VERB
ཅིང་	ཅིང་	PART
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
འཛིན་པ་	འཛིན་པ་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
སྒོ་བ་	སྒོ་བ་	NOUN
ར་	ལ་	PART
གནས་	གནས་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
གྲག་	གྲག་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
གཞུང་	གཞུང་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
སྣམ་བུ་	སྣམ་བུ་	NOUN
ཚོ་	ཚོ་	NOUN
ཀྱིས་	གིས་	PART
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
སྦྱང་གཞི་	སྦྱང་གཞི་	OTHER
སྦྱོང་བྱེད་	སྦྱོང་བྱེད་	OTHER
གནས་	གནས་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
མི་	མི་	PART
འདོད་	འདོད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
སྤང་བླང་	སྤང་བླང་	NOUN
དང་	དང་	NO_POS
སྦྱོང་	སྦྱོང་	VERB
བསྒྱུར་	བསྒྱུར་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
ཡེ་ནས་	ཡེ་ནས་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སུ་	ལ་	PART
ཡིན་པ་	ཡིན་པ་	AUX
ལ་	ལ་	PART
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ས་	གིས་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
ཀུན་རྟོག་	ཀུན་རྟོག་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སུ་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ཆབ་རོམ་	ཆབ་རོམ་	NOUN
ཆུ་		
ཞུ་བ་	ཞུ་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
།		PUNCT
